r,theta,Fn_BEM,Ft_BEM,Fn_BEM_NoYaw,Ft_BEM_NoYaw,Fn_SVEN,Ft_SVEN,V_eff_BEM,alpha_BEM,V_eff_BEM_NoYaw,alpha_BEM_NoYaw,V_eff_SVEN,alpha_SVEN,cos_theta,sin_theta
0.211940703974,120.0,4.419805227379911,3.55437428288951,4.14862479671591,2.87269186865594,9.340724009529794,7.434962946487933,11.3513406979481,51.19401940044577,11.14261396394836,55.29955315494914,17.08873945196994,51.48110376879995,-0.4999999999999998,0.8660254037844387
0.211940703974,130.0,4.446909261596875,3.747058995237458,4.14862479671591,2.87269186865594,9.45954341876311,7.835035642082066,11.28093370009707,49.88180873616309,11.14261396394836,55.29955315494914,17.333504813579847,50.36608455256824,-0.6427876096865394,0.766044443118978
0.211940703974,140.0,4.457084341839872,3.912808183088285,4.14862479671591,2.87269186865594,9.550733667406869,8.177544612161546,11.20466322167059,48.72058323830104,11.14261396394836,55.29955315494914,17.537204348191498,49.42909513319848,-0.7660444431189779,0.6427876096865395
0.211940703974,150.0,4.449723048489024,4.044870943657807,4.14862479671591,2.87269186865594,9.608535439674286,8.446553890350744,11.12500399378466,47.7286504316867,11.14261396394836,55.29955315494914,17.68993384452887,48.68228819336769,-0.8660254037844387,0.49999999999999994
0.211940703974,160.0,4.424980477548496,4.137718038229011,4.14862479671591,2.87269186865594,9.629516037073351,8.630702257638129,11.04462286417116,46.92144506911352,11.14261396394836,55.29955315494914,17.785044643957796,48.13084708102736,-0.9396926207859083,0.3420201433256689
0.211940703974,170.0,4.383755992371422,4.187389637717172,4.14862479671591,2.87269186865594,9.614242685265411,8.722049565256732,10.96627909743375,46.312426134506126,11.14261396394836,55.29955315494914,17.81927867538563,47.78560921044167,-0.984807753012208,0.17364817766693028
0.211940703974,180.0,4.32762158631349,4.191752508341641,4.14862479671591,2.87269186865594,9.563601782158852,8.71617072772104,10.89271037695005,45.91368975494422,11.14261396394836,55.29955315494914,17.79082533210488,47.654225296928594,-1.0,1.2246467991473532e-16
0.211940703974,190.0,4.258709939132477,4.150644348266083,4.14862479671591,2.87269186865594,9.480355401389891,8.613665787822072,10.82651069572303,45.73624695297191,11.14261396394836,55.29955315494914,17.700844162423234,47.74228146001005,-0.984807753012208,-0.17364817766693047
0.211940703974,200.0,4.179578523177009,4.065891978755366,4.14862479671591,2.87269186865594,9.36877812759358,8.41981381070361,10.77000811874846,45.78993023724369,11.14261396394836,55.29955315494914,17.55322618863428,48.05360499415141,-0.9396926207859084,-0.34202014332566866
0.211940703974,210.0,4.093066648556063,3.94119983875424,4.14862479671591,2.87269186865594,9.23416503148778,8.144470029927728,10.72515129392028,46.08289800405819,11.14261396394836,55.29955315494914,17.354475353092365,48.58788085408586,-0.8660254037844386,-0.5000000000000001
0.211940703974,220.0,4.002160183074395,3.781915407062078,4.14862479671591,2.87269186865594,9.082371076644431,7.800920554961404,10.69341361728351,46.620710143769536,11.14261396394836,55.29955315494914,17.113146475197667,49.34040888071304,-0.766044443118978,-0.6427876096865393
0.211940703974,230.0,3.909874212525308,3.594688519110946,4.14862479671591,2.87269186865594,8.918299416196653,7.404423423083812,10.67572326812013,47.404963977876754,11.14261396394836,55.29955315494914,16.838518438919195,50.298777642337086,-0.6427876096865395,-0.7660444431189779
