yaw,TSR,r,theta,Fn_BEM_DUM,Ft_BEM_DUM,V_eff_BEM_DUM,alpha_BEM_DUM,Fn_BEM_IFP,Ft_BEM_IFP,V_eff_BEM_IFP,alpha_BEM_IFP,Fn_BEM_P&P,Ft_BEM_P&P,V_eff_BEM_P&P,alpha_BEM_P&P
5.0,10.0,0.211940703974,25.0,2.7514733253853496,2.1965681327566986,9.701257889380527,51.39878115024428,2.78592819593588,2.205898250108394,9.743049828025677,51.62781489496619,2.748807132840621,2.1958445156794255,9.698018156740911,51.380900963967356
5.0,10.0,0.211940703974,30.0,2.755227456105321,2.208646653652002,9.69874594922525,51.283623955046274,2.795659579518736,2.219614411425086,9.747762320962519,51.55217580129753,2.75207023244814,2.207787956866176,9.69491039410293,51.262435879372156
5.0,10.0,0.211940703974,35.0,2.759603474661033,2.222735628759401,9.69582006189516,51.150129803921125,2.805729101344747,2.235273810879029,9.751708006970665,51.45629941718116,2.755977797416958,2.2217471326576663,9.69141656072182,51.1257792558334
5.0,10.0,0.211940703974,40.0,2.7645713423898983,2.238742897751429,9.692501281818231,50.99953479578997,2.8160639047752647,2.2527733553894533,9.75485630564417,51.341156564059396,2.760503207103577,2.23763077403804,9.687561911589528,50.97219036735238
5.0,10.0,0.211940703974,45.0,2.7700966627183403,2.256562702218523,9.68881363147436,50.83321806692803,2.8265886293843474,2.2719963864489054,9.757182103048887,51.20787063563256,2.7656153301723285,2.2553340114005347,9.68337446870118,50.80307085117834
5.0,10.0,0.211940703974,50.0,2.7761408221827146,2.276076003734077,9.684783970262258,50.65268378455941,2.8372258605445904,2.2928130697097657,9.758665987582345,51.057701274655116,2.7712786443005055,2.2747386870155215,9.678884862019476,50.6199465246462
5.0,10.0,0.211940703974,55.0,2.782661165709145,2.29715088638178,9.680441838272126,50.45954207984881,2.847896613423741,2.315080888455082,9.759294456332555,50.892027200526705,2.7774533902356904,2.2957137504328107,9.67412614575584,50.42444812314714
5.0,10.0,0.211940703974,60.0,2.789611209402026,2.3196430559477466,9.675819273887031,50.2554893230079,2.8585208525615124,2.3386452517909704,9.759060088177568,50.712328555392745,2.784095763498446,2.318115749133812,9.669133589044941,50.21829136600415
5.0,10.0,0.211940703974,65.0,2.796940893294338,2.343396447410555,9.670950604785926,50.04228813872253,2.869018047033603,2.3633402269393504,9.757961680042328,50.52016911860774,2.791158146253201,2.3417894262478343,9.663944440775111,50.00325675361546
5.0,10.0,0.211940703974,70.0,2.804596875530974,2.3682439512207827,9.665872212662435,49.82174754340608,2.879307759825771,2.3889894030832504,9.756004342997988,50.31717871262033,2.7985893809213733,2.3665684360641173,9.6585976691151,49.781169483317015
5.0,10.0,0.211940703974,75.0,2.8125228683447663,2.3940082671520933,9.66062227275621,49.595703558001524,2.8893102685020997,2.4154068918593015,9.753199555226095,50.10503608910606,2.8063350860383474,2.392276186408885,9.653133677096585,49.55387984407526
5.0,10.0,0.211940703974,80.0,2.8206600150053247,2.42050289225703,9.655240470070423,49.366000612752345,2.898947212638325,2.442398466856375,9.749565169254582,49.88545254416493,2.8143380137201635,2.4187268147417855,9.647593996422277,49.32324441290769
5.0,10.0,0.211940703974,85.0,2.828947305733936,2.447533246723563,9.649767694873061,49.13447401546864,2.908142261887536,2.469762841432191,9.745125371285969,49.66015646738626,2.8225384469655035,2.445726302109004,9.642020962422583,49.09110833078745
5.0,10.0,0.211940703974,90.0,2.8373220294419372,2.4748979382782785,9.6442457207132,48.90293370450243,2.916821797038265,2.4972930808820615,9.739910590869044,49.43087898335267,2.8308746339297284,2.47307372594631,9.636457373739898,48.85928888493397
5.0,10.0,0.211940703974,95.0,2.8457202571081117,2.5023901623069484,9.63871686868363,48.673149454205124,2.9249155950873487,2.5247781415707604,9.733957359595232,49.199340797448755,2.8392832553102494,2.5005626492429025,9.630946140833565,48.629560570168785
5.0,10.0,0.211940703974,100.0,2.854077351731541,2.5297992311979516,9.633223662056102,48.446837646344875,2.932357508281458,2.5520045261934343,9.727308117976028,48.967240312263996,2.847699920142227,2.527982639892622,9.625529927797768,48.40364174676712
5.0,10.0,0.211940703974,105.0,2.862328499040986,2.5569122226213015,9.62780847558066,48.225649667938164,2.9390861262735304,2.5787580409096478,9.720010970069435,48.73624303787747,2.8560596845783626,2.5551209102371266,9.620250792142395,48.183182958158
5.0,10.0,0.211940703974,110.0,2.870409252636748,2.583515732757894,9.622513183862583,48.01116194608695,2.945045410142528,2.60482563689403,9.712119385959102,48.507972280039105,2.864297587739925,2.5817640630702363,9.615149827290379,47.96975692087649
5.0,10.0,0.211940703974,115.0,2.878256086845654,2.6093977168894553,9.617378813073028,47.80486758526077,2.950185286919152,2.6299973158412957,9.703691852616936,48.284001055686595,2.8723491983348923,2.607699926725188,9.610266812356365,47.764850152963454
5.0,10.0,0.211940703974,120.0,2.885806950481528,2.6343493965499554,9.61244520017087,47.60816953320553,2.9544621936501185,2.6540680764228988,9.69479147433824,48.06584515593416,2.880151165639242,2.6327194586100258,9.605639873651054,47.569856166778905
5.0,10.0,0.211940703974,125.0,2.8930018146114667,2.658167209469421,9.607750663336372,47.42237516908437,2.9578395606171495,2.6768398764354635,9.685485524345049,47.854957253104175,2.887641768315626,2.656618693537733,9.601305161824925,47.38607011876393
5.0,10.0,0.211940703974,130.0,2.8997832076946657,2.6806547762505013,9.603331687110323,47.24869218196526,2.9602882244503395,2.698123583816297,9.675844949936502,47.65272193053718,2.894761454763389,2.6792007108586646,9.597296548295908,47.214684782493094
5.0,10.0,0.211940703974,135.0,2.906096731693143,2.701624855855542,9.599222625203145,47.08822558942694,2.9617867631370136,2.71774088855375,9.665943834118321,47.46045150182746,2.901453368861871,2.7002775924931983,9.593645344005852,47.05678769246789
5.0,10.0,0.211940703974,140.0,2.9118915531408036,2.7209012607984095,9.595455423475494,46.94197573462262,2.962321746483443,2.7355261470168384,9.655858817312236,47.27938247943826,2.907663855275857,2.7196723427347305,9.590380043011159,46.913359294282856
5.0,10.0,0.211940703974,145.0,2.9171208637173174,2.738320702514649,9.592059365288046,46.81083709516024,2.961887897420707,2.7513281304338615,9.645668483587906,47.11067255094732,2.9133429389584538,2.737220740231927,9.587526093029325,46.78527193157837
5.0,10.0,0.211940703974,150.0,2.921742305261643,2.75373453744693,9.589060840766363,46.69559773799961,2.960488161276618,2.765011649871318,9.635452716341026,46.955397924045464,2.9184447737703816,2.752773092585766,9.585105694329114,46.673289500927666
5.0,10.0,0.211940703974,155.0,2.925718354865436,2.7670103854016768,9.586483141386145,46.59693926051029,2.9581336821963293,2.7764590315606417,9.625292029270176,46.81455090820976,2.922928055729191,2.7661958649838416,9.583137628130686,46.57806761175451
5.0,10.0,0.211940703974,160.0,2.9290166661209716,2.7780335931572835,9.584346280725134,46.51543706811514,2.954843687656614,2.7855714182368616,9.615266878936298,46.689037611301885,2.9267563967218377,2.777373155690888,9.581637115044034,46.50015409874494
5.0,10.0,0.211940703974,165.0,2.931610363285819,2.78670851859832,9.582666842144429,46.45156085281294,2.9506452839493438,2.792269874749595,9.605456965973085,46.57967564258583,2.9298986550893185,2.7862079934850974,9.580615703917047,46.439989748231426
5.0,10.0,0.211940703974,170.0,2.9334782855718187,2.792959613305379,9.581457853757756,46.405675153617516,2.9455731670710645,2.79649627907697,9.595940532344759,46.48719172945643,2.9323292198303372,2.7926234347653773,9.580081190992797,46.39790911694846
5.0,10.0,0.211940703974,175.0,2.934605179392561,2.796732284883783,9.580728691025241,46.3780398989363,2.9396692550222006,2.798213983357116,9.586793662595001,46.412219173053195,2.9340282457008824,2.7965634413924634,9.580037569194628,46.37414134073217
5.0,10.0,0.211940703974,180.0,2.9349818368683396,2.7979935239668814,9.580485007104258,46.36881085157627,2.932982248713949,2.797408233258054,9.578089597226107,46.35529508762038,2.9349818368683396,2.7979935239668814,9.580485007104258,46.36881085157627
5.0,10.0,0.211940703974,185.0,2.934605179392561,2.796732284883783,9.580728691025241,46.3780398989363,2.925567129672227,2.7940863380454295,9.569898066500677,46.31685738964596,2.9351821772178535,2.7969011392914553,9.581419857094538,46.38193794347691
5.0,10.0,0.211940703974,190.0,2.9334782855718187,2.792959613305379,9.581457853757756,46.405675153617516,2.91748460345935,2.788277587957286,9.562284652992432,46.297241525237936,2.9346276058708294,2.7932958350836707,9.582834692049197,46.41343915027874
5.0,10.0,0.211940703974,195.0,2.931610363285819,2.78670851859832,9.582666842144429,46.45156085281294,2.90880049811594,2.780032919787636,9.555310190984331,46.29667694764236,2.9333226368848706,2.7872091394152383,9.584718369999402,46.46312742192374
5.0,10.0,0.211940703974,200.0,2.9290166661209716,2.7780335931572835,9.584346280725134,46.51543706811514,2.899585127105704,2.7694243359593327,9.549030210548109,46.31528338103477,2.9312779226101746,2.778694196895894,9.587056126050012,46.5307121087879
5.0,10.0,0.211940703974,205.0,2.925718354865436,2.7670103854016768,9.586483141386145,46.59693926051029,2.8899126260866126,2.7565440865908513,9.54349443358715,46.353066931447366,2.928510160632018,2.7678251580359716,9.589829690891507,46.61579878687425
5.0,10.0,0.211940703974,210.0,2.921742305261643,2.75373453744693,9.589060840766363,46.69559773799961,2.8798602725032585,2.741503628172303,9.538746328520547,46.40991613059265,2.9250419447797547,2.754696332551022,9.593017435214666,46.71788897920889
5.0,10.0,0.211940703974,215.0,2.9171208637173174,2.738320702514649,9.592059365288046,46.81083709516024,2.8695077964494935,2.724432376290659,9.53482272950246,46.48559802297441,2.9209015612501923,2.739421121433654,9.596594539315891,46.836379850523045
5.0,10.0,0.211940703974,220.0,2.9118915531408036,2.7209012607984095,9.595455423475494,46.94197573462262,2.858936690489818,2.705476273254981,9.531753525051242,46.579754430475965,2.916122731438108,2.7221307462816156,9.60053318702421,46.9705639728095
5.0,10.0,0.211940703974,225.0,2.906096731693143,2.701624855855542,9.599222625203145,47.08822558942694,2.8482295254030316,2.68479619457375,9.529561420056812,46.6918985509345,2.9107443037876806,2.7029727977398834,9.60480278311617,47.11962927815428
5.0,10.0,0.211940703974,230.0,2.8997832076946657,2.6806547762505013,9.603331687110323,47.24869218196526,2.837469277827327,2.662566220627093,9.52826177379465,46.821412067166115,2.9048098975288776,2.682109627589041,9.609370193046802,47.282659331829144
5.0,10.0,0.211940703974,235.0,2.8930018146114667,2.658167209469421,9.607750663336372,47.42237516908437,2.826738675025539,2.6389718018923425,9.527862515538866,46.96754295962377,2.8983675019618254,2.6597166113301363,9.61420000381473,47.45863407236768
5.0,10.0,0.211940703974,240.0,2.885806950481528,2.6343493965499554,9.61244520017087,47.60816953320553,2.8161195610060297,2.6142078472077177,9.528364137848868,47.12940422817968,2.8914690355002888,2.6359803095692165,9.61925480429954,47.64643117556014
5.0,10.0,0.211940703974,245.0,2.878256086845654,2.6093977168894553,9.617378813073028,47.80486758526077,2.8056922876139274,2.5884767652571408,9.529759766538037,47.305973735412316,2.88416986950191,2.6110965575570044,9.62449548335083,47.84482820525252
5.0,10.0,0.211940703974,250.0,2.870409252636748,2.583515732757894,9.622513183862583,48.01116194608695,2.7955351334007545,2.5619864891718467,9.532035304791004,47.49609538395634,2.87652832240684,2.5852685123406483,9.629881543340357,48.05250571479893
5.0,10.0,0.211940703974,255.0,2.862328499040986,2.5569122226213015,9.62780847558066,48.225649667938164,2.785723752626304,2.534948513342051,9.535169647775502,47.69848183299157,2.8686051303613644,2.5587046866060743,9.635371426667012,48.26805145827768
5.0,10.0,0.211940703974,260.0,2.854077351731541,2.5297992311979516,9.633223662056102,48.446837646344875,2.7763306563282653,2.5075759699328213,9.53913496289421,47.91171894280367,2.8604629009729132,2.5316169971520797,9.640922852320134,48.48996585954054
5.0,10.0,0.211940703974,265.0,2.8457202571081117,2.5023901623069484,9.63871686868363,48.673149454205124,2.7674247270522594,2.4800817702883045,9.543897029650482,48.13427211089263,2.8521655571424764,2.5042188541234554,9.646493159151033,48.71666886936592
5.0,10.0,0.211940703974,270.0,2.8373220294419372,2.4748979382782785,9.6442457207132,48.90293370450243,2.7590707687715383,2.4526768336464055,9.54941563236939,48.36449462812535,2.8437777782371194,2.47672331489005,9.65203965236085,48.94650831618769
5.0,10.0,0.211940703974,275.0,2.828947305733936,2.447533246723563,9.649767694873061,49.13447401546864,2.7513290933384944,2.425568422129173,9.555644998122515,48.60063813898596,2.835364445806269,2.449341323538993,9.657519949292311,49.17776982413289
5.0,10.0,0.211940703974,280.0,2.8206600150053247,2.4205028922570313,9.655240470070423,49.36600061275233,2.744255144856191,2.3989585972801732,9.562534271841873,48.84086523693023,2.82699010097269,2.422280053785603,9.66289232057939,49.40868833378942
5.0,10.0,0.211940703974,285.0,2.8125228683447663,2.3940082671520933,9.66062227275621,49.595703558001524,2.737899163294843,2.3730428093529086,9.570028020285786,49.08326416541687,2.8187184202335693,2.3957413695483973,9.66811602258497,49.63746121699981
5.0,10.0,0.211940703974,290.0,2.804596875530974,2.3682439512207827,9.665872212662435,49.82174754340608,2.7323058886732507,2.348008626439819,9.578066756601805,49.325865529352065,2.8106117158870467,2.3699204137730785,9.673151617199698,49.86226292816038
5.0,10.0,0.211940703974,295.0,2.796940893294338,2.343396447410555,9.670950604785926,50.04228813872253,2.727514306994316,2.324034606394163,9.586587477468548,49.56666085285028,2.8027304665179296,2.345004332326884,9.67796127524949,50.081261082498436
5.0,10.0,0.211940703974,300.0,2.789611209402026,2.3196430559477466,9.675819273887031,50.2554893230079,2.7235574389512744,2.301289310587088,9.595524205369442,49.80362275031907,2.7951328820614205,2.3211711361381155,9.682509060151435,50.29263379841336
5.0,10.0,0.211940703974,305.0,2.782661165709145,2.29715088638178,9.680441838272126,50.45954207984881,2.7204621721210125,2.2799304549462387,9.604808529313802,50.0347264120795,2.7878745068803004,2.298588701286894,9.686761188945129,50.49458808826764
5.0,10.0,0.211940703974,310.0,2.7761408221827146,2.276076003734077,9.684783970262258,50.65268378455941,2.7182491369589887,2.2601041905966723,9.614370138285526,50.25797204632049,2.7810078631105157,2.277413903596047,9.690686268438188,50.6853790322049
5.0,10.0,0.211940703974,315.0,2.7700966627183403,2.256562702218523,9.68881363147436,50.83321806692803,2.716932626410618,2.2419445038718604,9.624137342803055,50.47140786929663,2.774582135298365,2.257791881512789,9.694255504900092,50.86332942489212
5.0,10.0,0.211940703974,320.0,2.7645713423898983,2.238742897751429,9.692501281818231,50.99953479578997,2.7165205583833387,2.2255727235634435,9.634037581156976,50.673153198102916,2.7686428961302663,2.2398554187877804,9.697442886481445,51.02684954766626
5.0,10.0,0.211940703974,325.0,2.759603474661033,2.222735628759401,9.69582006189516,51.150129803921125,2.7170144797188382,2.2110971220802833,9.643997908085712,50.861421177320445,2.7632318719059197,2.22372443670023,9.70022533828206,51.17445669032276
5.0,10.0,0.211940703974,330.0,2.755227456105321,2.208646653652002,9.69874594922525,51.283623955046274,2.71840960971399,2.1986125967047725,9.653945464788368,51.03454066381388,2.7583867453907716,2.2095055843764406,9.702582850694943,51.30479402928545
5.0,10.0,0.211940703974,335.0,2.7514733253853496,2.1965681327566986,9.701257889380527,51.39878115024428,2.7206949207120137,2.1882004173460556,9.663807930190844,51.19097680362263,2.754140992859941,2.19729191511075,9.704498582266785,51.41664846328351
5.0,10.0,0.211940703974,340.0,2.7483666526774817,2.186578382499983,9.703337903618625,51.49452487930049,2.723853252873961,2.179928028045621,9.673513954222189,51.32934986098377,2.750523751561712,2.1871626365093038,9.705958938799245,51.50896701458376
5.0,10.0,0.211940703974,345.0,2.745928455432039,2.1787416901247454,9.704971174961003,51.56995294364663,2.727861459988467,2.1738488909124647,9.682993574478179,51.44845190095991,2.747559713516835,2.1791829227058352,9.706953630733649,51.580871423406776
5.0,10.0,0.211940703974,350.0,2.7441751363472293,2.1731081782102315,9.706146114820298,51.6243500109478,2.7326905831198687,2.1700023630563874,9.692178618022751,51.54726098206246,2.7452690415486876,2.173403777798807,9.707475710995874,51.631670594999306
5.0,10.0,0.211940703974,355.0,2.7431184397078034,2.1697137096448627,9.706854412243654,51.65719770614598,2.73830604904904,2.168413599337514,9.701003090194734,51.62495258118751,2.7436673037063253,2.169861940972411,9.707521595418392,51.66087060205231
5.0,10.0,0.219688749936,0.0,4.003988870247509,3.2951452641777035,11.822269765115506,50.546793311274506,4.005154543497872,3.2954663543775675,11.823427459638697,50.55223712570948,4.003988870247509,3.2951452641777035,11.822269765115506,50.546793311274506
5.0,10.0,0.219688749936,5.0,4.00459667327702,3.296889975280549,11.822113021572854,50.536178984853564,4.009686410282499,3.2982920022381084,11.827167120741457,50.55993390008368,4.004261041692945,3.2967975016593556,11.821779683658388,50.5346111376512
5.0,10.0,0.219688749936,10.0,4.006416094270561,3.3021134204320646,11.821643884883834,50.50443775335007,4.015396247849257,3.304588065779664,11.830559121763295,50.54632607948635,4.005747172922481,3.3019290161095283,11.820979599449888,50.50131265068596
5.0,10.0,0.219688749936,15.0,4.009435176089979,3.310783539714517,11.820865632835897,50.45187338887028,4.022244988227879,3.3143161437210127,11.83357906083877,50.5115938749139,4.008437620559519,3.3105082898467404,11.819875157878698,50.44721228177905
5.0,10.0,0.219688749936,20.0,4.0136340149315295,3.322846917230487,11.819783714777012,50.37898731056346,4.03018588099303,3.327416454722186,11.836205050649214,50.45611652028992,4.012314770983241,3.3224824515588156,11.818474148468757,50.37282204698335
5.0,10.0,0.219688749936,25.0,4.018984800685558,3.33822881441175,11.818405730486242,50.28647140856421,4.039164674913562,3.343807863252786,11.838417858880174,50.38046550699867,4.0173530690442085,3.3377773102938093,11.81678647012713,50.278844332778476
5.0,10.0,0.219688749936,30.0,4.025451879668322,3.356833231145495,11.816741399286474,50.1751982440107,4.049119824971145,3.363387940308832,11.840201040056996,50.28539525351221,4.023519069032211,3.356297416684189,11.814824086590964,50.1661620519131
5.0,10.0,0.219688749936,35.0,4.032991845474812,3.3785430086801824,11.814802518226964,50.0462088613753,4.059982730786216,3.386033074689516,11.84154105755175,50.17183146200248,4.030771513603669,3.3779261652167967,11.812600970896268,50.03582640430547
5.0,10.0,0.219688749936,40.0,4.041553664694669,3.4032199915025214,11.81260290800754,49.90069850261002,4.071678013385706,3.411598653357283,11.84242739425707,50.04085746094558,4.039061447373352,3.4025259546257924,11.810133037545754,49.889042531805046
5.0,10.0,0.219688749936,45.0,4.0510788447985755,3.430705268037929,11.810158345274715,49.74000055594825,4.084123837686864,3.4399193315851733,11.842852650208023,49.893698869258664,4.048332372447546,3.429938426187232,11.807438061024422,49.72715339956105
5.0,10.0,0.219688749936,50.0,4.0615016516051625,3.46081951200032,11.807486479998406,49.56556910422929,4.097232288011783,3.4708094150487216,11.842812625308317,49.73170694256459,4.058520453288919,3.4599848017112684,11.804535579405961,49.55162226938444
5.0,10.0,0.219688749936,55.0,4.072749383371618,3.493363447394037,11.804606736832806,49.378960457399515,4.110909803374501,3.504063376662293,11.842306385281836,49.55634097531083,4.069554777951382,3.4924663442499186,11.801446782005991,49.36401415086314
5.0,10.0,0.219688749936,60.0,4.08474270773732,3.5281184604597113,11.801540199665299,49.18181406098433,4.125057678215101,3.539456530724452,11.84133630901846,49.36915013370349,4.081357681929077,3.5271649648712433,11.798194380359101,49.16597662364825
5.0,10.0,0.219688749936,65.0,4.097396066530053,3.5648473811821715,11.798309478935897,48.97583316695217,4.139572632733788,3.5767458857730623,11.83990811559571,49.171755084241354,4.093845139668243,3.563843998217923,11.794802462197103,48.95922041937306
5.0,10.0,0.219688749936,70.0,4.110618151908132,3.603295455320479,11.794938561773542,48.76276563617327,4.154347455095236,3.6156711954571756,11.83803086945053,48.96582976196464,4.1069272272838795,3.6022491679464674,11.791296328592413,48.745500134741505
5.0,10.0,0.219688749936,75.0,4.124312455497543,3.643191525233506,11.791452645451978,48.54438521377946,4.169271715577893,3.6559562236826015,11.835716962370219,48.753083592683105,4.12050865824223,3.6421097604865476,11.787702314909298,48.52659541958484
5.0,10.0,0.219688749936,80.0,4.138377890225477,3.684249434127058,11.787877955149744,48.32247358175459,4.184232550381023,3.6973102363617967,11.83298207121255,48.53524444602843,4.134489391848799,3.6831400219354244,11.784047596708545,48.3042929467289
5.0,10.0,0.219688749936,85.0,4.152709482579431,3.726169663844702,11.784241547526422,48.09880344895775,4.199115510420479,3.7394297274086683,11.829845090586458,48.31404255302681,4.148765312447434,3.7250407884137546,11.78035998229744,48.08036942627834
5.0,10.0,0.219688749936,90.0,4.167199130938373,3.768641210909627,11.780571101908341,47.875122889647926,4.213805467972172,3.782000381114983,11.826328039853578,48.09119557500927,4.163228975190861,3.767501354801329,11.776667693912641,47.85657587756792
5.0,10.0,0.219688749936,95.0,4.181736423863477,3.811343699658474,11.776894701394548,47.653141089671344,4.228187571909772,3.824699267183241,11.822455944232356,47.86839496199946,4.177770412519533,3.810201580904446,11.77299914005169,47.63462331981126
5.0,10.0,0.219688749936,100.0,4.196209510440124,3.8539497247885137,11.773240606318012,47.43451560698178,4.242148240204911,3.8671972582670224,11.81825668989434,47.64729369022266,4.192277993720323,3.852814227579259,11.769382681597335,47.41616998960895
5.0,10.0,0.219688749936,105.0,4.210506013376747,3.896127409018445,11.769637022779811,47.22084120212334,4.255576176775381,3.909161653424325,11.813760853284217,47.42949542173223,4.206639328574259,3.895007508700233,11.765846394660082,47.202810142023054
5.0,10.0,0.219688749936,110.0,4.224513974356637,3.9375431548186635,11.766111869026588,47.01364024649351,4.268363398475108,3.9502589843908478,11.809001505095308,47.21654508588978,4.220742204907819,3.9364478380988825,11.762417833108332,46.99606444368993
5.0,10.0,0.219688749936,115.0,4.238122820241529,3.977864562625643,11.762692542431898,46.8143546730754,4.280406257169705,3.990157975341391,11.804013989555203,47.00992084373538,4.234475548968902,3.976802744032901,11.75912379373041,46.79737192290401
5.0,10.0,0.219688749936,120.0,4.251224338213257,4.016763481903606,11.759405689869354,46.62433939697035,4.291606441516688,4.0285326211002985,11.798835680016222,46.811027363008854,4.2477303970278015,4.01574391766734,11.755990086977832,46.6080834038718
5.0,10.0,0.219688749936,125.0,4.263713647559606,4.053919155838713,11.75627698400114,46.44485710218508,4.301871943030551,4.065065343557572,11.79350571197448,46.62119030432025,4.260400866202075,4.0529503564425005,11.753041315946236,46.42945632113003
5.0,10.0,0.219688749936,130.0,4.275490155875653,4.089021415844153,11.753330907926147,46.277074267078746,4.31111797156321,4.099450181827309,11.78806469501566,46.44165189790333,4.272385112534746,4.088111558566288,11.750300666136832,46.26265078580341
5.0,10.0,0.219688749936,135.0,4.286458487678526,4.121773878345645,11.750590550393039,46.12205828367707,4.319267806184507,4.131395968365351,11.782554405455702,46.27356747553575,4.283586264534499,4.120930721129881,11.747789708263204,46.10872675797134
5.0,10.0,0.219688749936,140.0,4.296529373836851,4.151897093678513,11.748077413467975,45.98077551546011,4.3262535686039305,4.160629441004183,11.77701746167661,46.11800281330755,4.2939133207304785,4.15112789167761,11.745528216009776,45.96864216866528
5.0,10.0,0.219688749936,145.0,4.3056204909494715,4.179131595635534,11.74581123442528,45.85409013376412,4.332016907860094,4.186898239930351,11.771496984601365,45.97593213751682,4.303282000458361,4.178443021742222,11.743534000481713,45.84325183046512
5.0,10.0,0.219688749936,150.0,4.313657240480003,4.203240799976961,11.743809823223543,45.74276357399538,4.336509586607321,4.209973738734766,11.76603624592045,45.848236647574836,4.311615537688917,4.202638870602465,11.741822762633289,45.73330697668064
5.0,10.0,0.219688749936,155.0,4.320573458443608,4.224013701463035,11.742088916814977,45.64745445873542,4.339693961286318,4.229653660213223,11.760678307124902,45.735703415751516,4.318845408617754,4.223503708744996,11.740407964800818,45.63945527499132
5.0,10.0,0.219688749936,160.0,4.326312047389031,4.241267321359398,11.740662051263847,45.56871884479409,4.341543350388812,4.245764430245855,11.755465652659659,45.639024533304834,4.324911984596947,4.240853772881279,11.739300722148787,45.56224117142989
5.0,10.0,0.219688749936,165.0,4.330825523423652,4.254848860961686,11.7395404524003,45.50701066462168,4.342042286974467,4.258163226900173,11.750439820747504,45.55879638538465,4.329765102910425,4.254535427946962,11.738509714545746,45.50210643400707
5.0,10.0,0.219688749936,170.0,4.334076472192385,4.2646375215176775,11.738732945673517,45.46268224855123,4.341186653634893,4.266739686912916,11.745641035798542,45.495518952513024,4.333364548978954,4.264426996327314,11.738041119285135,45.45939078140636
5.0,10.0,0.219688749936,175.0,4.336037908750439,4.270545956605362,11.738245885617774,45.43598483250629,4.338983699900296,4.271417237522798,11.741107846429863,45.44959505393549,4.335680444537941,4.2704402202187035,11.737898564781636,45.43433250041285
5.0,10.0,0.219688749936,180.0,4.336693537406246,4.272521329653303,11.738083105247537,45.427068975548266,4.335451943855229,4.272154028350326,11.736876773302743,45.42132946724911,4.336693537406246,4.272521329653303,11.738083105247537,45.427068975548266
5.0,10.0,0.219688749936,185.0,4.336037908750439,4.270545956605362,11.738245885617774,45.43598483250629,4.330620961343027,4.268943445393667,11.732981971100873,45.410927879082436,4.336395389555374,4.270651696021906,11.738593216251548,45.43763707531026
5.0,10.0,0.219688749936,190.0,4.334076472192385,4.2646375215176775,11.738732945673517,45.46268224855123,4.324531067536335,4.261814197016014,11.729454908967817,45.41849564290461,4.3347884612602,4.264848058709871,11.739424810934894,45.46597336107312
5.0,10.0,0.219688749936,195.0,4.330825523423652,4.254848860961686,11.7395404524003,45.50701066462168,4.31723289684679,4.250829969872236,11.726324073625733,45.44403634199038,4.331886090192974,4.255162320544439,11.74057127653926,45.51191410677583
5.0,10.0,0.219688749936,200.0,4.326312047389031,4.241267321359398,11.740662051263847,45.56871884479409,4.308786888207349,4.236088660929806,11.723614699300308,45.48745017789755,4.327712365482932,4.241680916003576,11.742023530877454,45.5751951397087
5.0,10.0,0.219688749936,205.0,4.320573458443608,4.224013701463035,11.742088916814977,45.64745445873542,4.299262683562608,4.217721199750751,11.721348528304189,45.548532227251,4.322301897878221,4.224523764224978,11.74377009827232,45.65545153473568
5.0,10.0,0.219688749936,210.0,4.313657240480003,4.203240799976961,11.743809823223543,45.74276357399538,4.288738448027856,4.195889982885615,11.719543605776671,45.62697063186121,4.315699488285035,4.203842826644507,11.74579720439193,45.75221721587045
5.0,10.0,0.219688749936,215.0,4.3056204909494715,4.179131595635534,11.74581123442528,45.85409013376412,4.277300120672515,4.17078694941925,11.718214111681156,45.72234480888041,4.307959698146121,4.179820296416831,11.748088889350523,45.86492453993689
5.0,10.0,0.219688749936,220.0,4.296529373836851,4.151897093678513,11.748077413467975,45.98077551546011,4.265040605236535,4.142631333185343,11.717370232683217,45.83412378838075,4.299146326317573,4.1526664534095366,11.750627138375378,45.9929039567195
5.0,10.0,0.219688749936,225.0,4.286458487678526,4.121773878345645,11.750590550393039,46.12205828367707,4.252058910224996,4.111667132671553,11.717018075843784,45.961664804889345,4.289331798203155,4.122617224255202,11.753392029123281,46.135383858101804
5.0,10.0,0.219688749936,230.0,4.275490155875653,4.089021415844153,11.753330907926147,46.277074267078746,4.238459248026248,4.07816034427219,11.71715962552085,46.10421228643768,4.278596474147136,4.089931491794231,11.756361894706444,46.29149074468435
5.0,10.0,0.219688749936,235.0,4.263713647559606,4.053919155838713,11.75627698400114,46.44485710218508,4.224350102705003,4.042396007920899,11.717792744112899,46.260897398841045,4.267027885174484,4.054888201855938,11.759513501280992,46.46024985167358
5.0,10.0,0.219688749936,240.0,4.251224338213257,4.016763481903606,11.759405689869354,46.62433939697035,4.209843276073509,4.004675116283502,11.718911216476625,46.43073831342869,4.254719905198676,4.017783317737358,11.762822238824443,46.64058638577667
5.0,10.0,0.219688749936,245.0,4.238122820241529,3.977864562625643,11.762692542431898,46.8143546730754,4.19505292168301,3.9653114396771256,11.720504837208512,46.612641372474535,4.241771869889364,3.9789266740122105,11.766262323660584,46.831327530717125
