r,theta,V_eff_BEM,alpha_BEM,V_eff_SVEN,alpha_SVEN
0.4215497914219199,120,19.87410741623041,39.8867595740959,23.12794682512864,11.87802713438456
0.4215497914219199,130,19.79215350593251,39.08087042633252,23.46716756364863,11.19841259881122
0.4215497914219199,140,19.7125952844077,38.35801473451676,23.75859797336986,10.74361668345254
0.4215497914219199,150,19.63867735070767,37.73544045282353,23.97404046433794,10.29618465769373
0.4215497914219199,160,19.57347546769424,37.22709386059083,24.10522173684259,9.833184722727657
0.4215497914219199,170,19.51985729295212,36.84523305272874,24.15571075678049,9.454156984998022
0.4215497914219199,180,19.48001533612399,36.59954607676777,24.12888133536149,9.231589263662636
0.4215497914219199,190,19.45583722606929,36.49962238688208,24.02590362146054,9.174647764406497
0.4215497914219199,200,19.44831368139657,36.55157283573325,23.85030791549948,9.282487856211729
0.4215497914219199,210,19.45794559582169,36.76033905736933,23.60867259477306,9.556565537680989
0.4215497914219199,220,19.48417254020501,37.12600615373715,23.31142551339977,10.01877637171851
0.4215497914219199,230,19.52568025013632,37.64382264384783,22.96632789549747,10.62424974585636
0.4215497914219199,240,19.58029232477835,38.30175790505215,22.56706309299655,11.13304560405074
0.4215497914219199,250,19.64615215476083,39.09287867569596,22.13520359497015,11.66272284931093
0.4215497914219199,260,19.7204294661219,39.99847011284045,21.70291124469808,12.43732102024654
0.4215497914219199,270,19.79914335576295,40.98055952425734,21.28013603280045,13.38786340143823
0.4215497914219199,280,19.88018170080596,42.0203904022902,20.87396544070822,14.41643138031946
0.4215497914219199,290,19.96080961782112,43.08917537417118,20.49837498724132,15.50594535944026
0.4215497914219199,300,20.03818299899313,44.14248742015318,20.1759201241006,16.72573461128631
0.4215497914219199,310,20.11033067063185,45.14382331110946,19.91052300278113,17.96828815100978
0.4215497914219199,320,20.17556589430178,46.05374025453927,19.7056512017881,19.15101983213054
0.4215497914219199,330,20.23246407875067,46.83458390417107,19.54094324936808,20.02691725438398
0.4215497914219199,340,20.28010977077232,47.45314091748536,19.42873280646246,20.64696597698147
0.4215497914219199,350,20.31788201700822,47.88385491446805,19.37614546868145,21.02867216750542
0.47869287560496,0,21.52010150071596,44.75552878837333,21.33241034451794,8.853849442390533
0.47869287560496,10,21.53775014158084,44.83060191330895,21.41540248575057,8.84004273457269
0.47869287560496,20,21.53736605283381,44.70437465833166,21.57675976569798,8.720838937271287
0.47869287560496,30,21.51864674152685,44.38674531530646,21.81243907654662,8.506551005135755
0.47869287560496,40,21.48122694848272,43.89237589126615,22.11767997703263,8.236261642282608
0.47869287560496,50,21.42499071241606,43.24536205011607,22.4831204448138,7.911044273392191
0.47869287560496,60,21.35060202863583,42.47763716151679,22.89752259929289,7.54088397679952
0.47869287560496,70,21.25720520464342,41.59643078790005,23.3500904669939,7.190117669242782
0.47869287560496,80,21.1449902867362,40.62585130861076,23.82513729757157,6.837588338009377
0.47869287560496,90,21.02218930153076,39.63371991506085,24.32332569090574,6.533251734036348
0.47869287560496,100,20.8967598675082,38.65795184893103,24.79789307751717,6.1813034197294
0.47869287560496,110,20.77249013538112,37.72557996503736,25.24814057130504,5.853184022323118
0.47869287560496,120,20.65164451998139,36.84510650492384,25.65936384863535,5.557044994726879
